CN1CCN(CC1)C2=Nc3ccccc3Nc4c2cncc4	active	1.0
CN1CCN(CC1)C2=Nc3ccccc3Oc4c2cc(cc4)OS(=O)(=O)C(F)(F)F	active	1.0
CN1CCN(CC1)C2=Nc3ccccc3Sc4c2cc(cc4)Cl	active	1.0
CN1CCN(CC1)C2=Nc3ccccc3Sc4c2cc(cc4)OS(=O)(=O)C(F)(F)F	active	1.0
CN1CCN(CC1)C2=Nc3cccnc3N(c4c2cccc4)C	active	1.0
CN1CCN(CC1)C2=Nc3cccnc3N(c4c2cccc4)C=O	active	1.0
CN1CCN(CC1)C2=Nc3cccnc3Nc4c2cc(cc4)Cl	active	1.0
CN1CCN(CC1)C2=Nc3cccnc3Nc4c2cc(cc4)F	active	1.0
CN1CCN(CC1)C2=Nc3cccnc3Nc4c2ccc(c4)Cl	active	1.0
CN1CCN(CC1)C2=Nc3cccnc3Nc4c2cccc4	active	1.0
CN1CCN(CC1)C2=Nc3cnccc3Nc4c2cccc4	active	1.0
CN1CCN(CC1)[C@@H]2Cn3c(ccc3Sc4c2cc(cc4)Cl)COC	active	1.0
CN1CCN(CC1)[C@@H]2Cn3cccc3Sc4c2cc(cc4)Cl	active	1.0
CN1CCN(CC1)[C@H]2Cn3cccc3Sc4c2cc(cc4)Br	active	1.0
CN1CCN(CC1)[C@H]2Cn3cccc3Sc4c2cc(cc4)Cl	active	1.0
CN1CCN(CC1)[C@H]2Cn3cccc3Sc4c2cc(cc4)F	active	1.0
CN1CCN(CC1)[C@H]2Cn3cccc3Sc4c2cccc4	active	1.0
CN1CCN(CC1)c2c3cccn3c4ccc(cc4n2)C(F)(F)F	active	1.0
CN1CCN(CC1)c2cc(ccc2OC)NC(=O)C3CCN(CC3)c4ccccc4OC	active	1.0
CN1CCN(CC1)c2cc(ccc2OC)NC(=O)N3CCN(CC3)c4ccc(cc4)C(F)(F)F	active	1.0
CN1CCN(CC1)c2cc(ccc2OC)NC(=O)N3CCN(CC3)c4ccc(cc4)Cl	active	1.0
CN1CCN(CC1)c2cc(ccc2OC)NC(=O)N3CCN(CC3)c4ccc(cc4)F	active	1.0
CN1CCN(CC1)c2cc(ccc2OC)NC(=O)N3CCN(CC3)c4ccc(cc4)SC	active	1.0
CN1CCN(CC1)c2cc(ccc2OC)NC(=O)N3CCN(CC3)c4ccc(cc4)c5ccccc5	active	1.0
CN1CCN(CC1)c2cc(ccc2OC)NC(=O)N3CCN(CC3)c4ccccc4Cl	active	1.0
CN1CCN(CC1)c2cc(ccc2OC)NC(=O)N3CCN(CC3)c4ccccc4F	active	1.0
CN1CCN(CC1)c2cc(ccc2OC)NC(=O)N3CCN(CC3)c4ccccc4OC	active	1.0
CN1CCN(CC1)c2ccc(c3c2OCC(=O)N3)O	active	1.0
CN1CCN(CC1)c2ccc(c3c2OCCO3)O	active	1.0
CN1CCN(CC1)c2ccc(c3c2ccc(=O)[nH]3)[O-]	active	1.0
CN1CCN(CC1)c2ccc(cc2NC(=O)c3cccc(c3)S(=O)(=O)N(C)C)Cl	active	1.0
CN1CCN(CC1)c2nc3ccc(cc3c(n2)c4ccccc4)Cl	active	1.0
CN1CC[NH+](CC1)CC/C=C/c3ccccc3Sc4c2cc(cc4)S(=O)(=O)N(C)C	active	1.0
CN1CC[NH+](CC1)Cc2cccc(c2)[C@H]3C[C@@H]3NC(=O)CN4C[N@](C5(C4=O)CCN(CC5)C(=O)c6cc7cn[nH]c7nc6)c8ccccc8	active	1.0
CN1CC[NH+](CC1)Cc2ccccc2[C@H]3C[C@H]3NC(=O)CN4C[N@](C5(C4=O)CCN(CC5)C(=O)c6cc7cn[nH]c7nc6)c8ccccc8	active	1.0
CN1CC[NH+](CC1)[C@H]2C[C@@H](c3c2cc(cc3)C(F)(F)F)c4ccc(cc4)F	active	1.0
CN1[C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)[C@@H](CO)c4ccccc4	active	1.0
CN1c2ccc(cc2C(=NCC1=O)c3ccccc3)Cl	active	1.0
CNC(=O)CN1C[N@](C2(C1=O)CCN(CC2)C(=O)c3ccc4c(c3)cn[nH]4)c5ccccc5	active	1.0
CNC(=O)Cc1cccc(c1)CNC(=O)CN2C[N@](C3(C2=O)CCN(CC3)C(=O)c4ccc5c(c4)cn[nH]5)c6ccccc6	active	1.0
CNc1c(nn(n1)c2cccc(c2)Cl)N	active	1.0
CNc1cc(c(cc1Cl)C(=O)NCC[N@@H+](C)Cc2ccc(cc2)I)OC	active	1.0
CNc1cc(c(cc1Cl)C(=O)NCC[N@@](C)Cc2ccc(cc2)I)OC	active	1.0
CNc1ccc2c(c1)[C@@H](C[N@@H+](CC2)C)c3ccccc3	active	1.0
COC(=O)CCCCC[NH+]1CCC(CC1)CNC(=O)c2c3ccccc3n4c2OCCC4	active	1.0
COC(=O)C[C@H]1c2cccc3c2[C@@H](CNC3)c4c1c(c(cc4)O)O	active	1.0
COC(=O)C[C@H]1c2cccc3c2[C@@H](C[NH2+]C3)c4c1c(c(cc4)O)O	active	1.0
COC(=O)[C@@H](c1ccccc1)[C@@H]2CCCC[NH2+]2	active	1.0
COC(=O)[C@@H]1CC(CN1C(=O)CN2C[N@](C3(C2=O)CCN(CC3)C(=O)c4cc5cn[nH]c5nc4)c6ccccc6)(F)F	active	1.0
COC(=O)[C@@]1(C[C@H]1C[NH+]2CCC(CC2)(c3ccc(cc3)Cl)O)c4ccccc4	active	1.0
COC(=O)[C@H]1[C@@H]([C@@H]2C(=NC1=C)c3ccccc3C2=O)c4ccc(o4)c5ccc(cc5)C(=O)[O-]	active	1.0
COC(=O)[C@H]1[C@H](CC[C@@H]2[C@@H]1C[C@H]3c4c(c5ccccc5[nH]4)CC[N@@H+]3C2)O	active	1.0
COC(=O)[C@]1(C[C@@H]1C[NH+]2CCC(CC2)(c3ccc(cc3)Cl)O)c4ccccc4	active	1.0
COC(=O)[C@]1(C[C@H]1C[NH+]2CCC(CC2)(c3ccc(cc3)Cl)O)c4ccccc4	active	1.0
COC(=O)c1cc2c(n1CC(=O)N3CCCc4c3cccc4)cc(s2)Cl	active	1.0
COC(=O)c1ccc(o1)CSc2[nH]c3c(cnn3c4ccc(cc4)F)c(=O)n2	active	1.0
COC(=O)c1ccc(o1)CSc2nc3c(cnn3c4ccc(cc4)F)c(n2)[O-]	active	1.0
COC(=O)c1cccc(c1)N2C(=O)C(=C(C2=O)Cl)N3CCOCC3	active	1.0
COC(=O)c1cccc(c1)S(=O)(=O)N2CCC(CC2)NC(=O)NC34CC5CC(C3)CC(C5)C4	active	1.0
COC(=O)c1ccccc1NC(=O)c2ccc3c(c2)OCCO3	active	1.0
COCCCC/C(=NOCC[NH3+])/c1ccc(cc1)C(F)(F)F	active	1.0
COCCCNc1c(nc2ccccc2n1)[N-]S(=O)(=O)c3cccs3	active	1.0
COCCC[NH+]1CCC(CC1)NC(=O)c2cc(c(c3c2OCC3)N)Cl	active	1.0
COCCOc1c(cc(c2c1C[N@@]3CCc4cc(c(cc4[C@@H]3C2)O)OC)Br)O	active	1.0
COCCOc1c(ccc2c1C[N@@H+]3CCc4cc(c(cc4[C@@H]3C2)O)OC)O	active	1.0
COCCOc1c(ccc2c1C[N@@]3CCc4cc(c(cc4[C@@H]3C2)O)OC)O	active	1.0
COC[C@H]1CCCN1C(=O)CN2C[N@](C3(C2=O)CCN(CC3)C(=O)c4ccc5c(c4)cn[nH]5)c6ccccc6	active	1.0
CO[C@H]1CCN(C1)C(=O)CN2C[N@](C3(C2=O)CCN(CC3)C(=O)c4cc5cn[nH]c5nc4)c6ccccc6	active	1.0
COc1c(ccc2c1C[N@@H+]3CCc4cc5c(cc4[C@@H]3C2)OCC5)O	active	1.0
COc1c(ccc2c1C[N@@H+]3CCc4cc5c(cc4[C@@H]3C2)OCCO5)O	active	1.0
COc1c(ccc2c1C[N@@H+]3CCc4cc5c(cc4[C@@H]3C2)OCO5)O	active	1.0
COc1c(ccc2c1C[N@@]3CCc4cc5c(cc4[C@@H]3C2)OCC5)O	active	1.0
COc1c(ccc2c1C[N@@]3CCc4cc5c(cc4[C@@H]3C2)OCCO5)O	active	1.0
COc1c(ccc2c1C[N@@]3CCc4cc5c(cc4[C@@H]3C2)OCO5)O	active	1.0
COc1c(cccc1Cl)N2CCN(CC2)CCCCNC(=O)c3cc4ccc3CCc5ccc(cc5)CC4	active	1.0
COc1c(cccc1Cl)N2CC[NH+](CC2)CCCCNC(=O)c3cc4ccc3CCc5ccc(cc5)CC4	active	1.0
COc1c(cccc1OCCF)C(=O)C2CC[NH+](CC2)CCc3ccc(cc3)F	active	1.0
COc1c(cccc1OCCF)[C@@H](C2CC[NH+](CC2)CCc3ccc(cc3)F)O	active	1.0
COc1c(cccc1OCCF)[C@H](C2CC[NH+](CC2)CCc3ccc(cc3)F)O	active	1.0
COc1c2c3c(c(c1OC)O)-c4ccccc4C[C@H]3NCC2	active	1.0
COc1c2c3c(c(c1OC)O)-c4ccccc4C[C@H]3[NH2+]CC2	active	1.0
COc1c2c3c(c4c1OCO4)-c5ccccc5C[C@H]3NCC2	active	1.0
COc1c2c3c(c4c1OCO4)-c5ccccc5C[C@H]3[NH2+]CC2	active	1.0
COc1c2c3c(sc2ncn1)CCCC3	active	1.0
COc1cc(c(c2c1C[N@H+]3CCc4cc5c(cc4[C@@H]3C2)OCO5)CO)OC	active	1.0
COc1cc(c(c2c1C[N@]3CCc4cc5c(cc4[C@@H]3C2)OCO5)CO)OC	active	1.0
COc1cc(c(cc1C(=O)NC[C@@H]2CC[N@@H+]3[C@H]2CCC3)Cl)N	active	1.0
COc1cc(c(cc1C(=O)N[C@@H]2CC[N@@H+](C[C@@H]2OC)CCCOc3ccc(cc3)F)Cl)N	active	1.0
COc1cc(c(cc1C(=O)N[C@@H]2[C@H]3C[C@@H]4[C@@H]2C[N@H+](C4)C3)Cl)N	active	1.0
COc1cc(c(cc1C(=O)N[C@@]23C[N@H+]4CC[C@@H]2[C@@H]3C4)Cl)N	active	1.0
COc1cc(c(cc1C(=O)N[C@H]2CC[N@H+](C2)Cc3ccccc3)Cl)NC(=O)C4CC4	active	1.0
COc1cc(c(cc1C(=O)N[C@H]2CC[N@H+]3CC[C@@H]2C3)Cl)N	active	1.0
COc1cc(c(cc1C(=O)N[C@H]2C[NH+]3CCC2CC3)Cl)N	active	1.0
COc1cc(c(cc1C(=O)N[C@H]2[C@H]3C[C@@H]4[C@@H]2C[N@H+](C4)C3)Cl)N	active	1.0
COc1cc(cc(c1)OC)COc2cc(c(cc2C(=O)CCC3CC[NH+](CC3)CCNS(=O)(=O)C)Cl)N	active	1.0
COc1cc(cc(c1)OC)NC(=O)c2ccc(o2)c3ccc(cc3)Cl	active	1.0
COc1cc(ccc1OCCCc2ccccc2)CC[NH2+]CCc3ccc(c(c3)O)O	active	1.0
COc1cc(ccc1OCCCc2ccccc2)CC[NH2+]CCc3ccc(c4c3OCC(=O)N4)O	active	1.0
COc1cc(ccc1OCCCc2ccccc2)CC[NH2+]CCc3ccc(c4c3ccc(=O)[nH]4)[O-]	active	1.0
COc1cc(ccc1OCCCc2ccccc2)CC[NH2+]C[C@@H](c3ccc(c(c3)O)O)O	active	1.0
COc1cc(ccc1OCCCc2ccccc2)CC[NH2+]C[C@@H](c3ccc(c4c3OCC(=O)N4)O)O	active	1.0
COc1cc(ccc1OCCCc2ccccc2)CC[NH2+]C[C@@H](c3ccc(c4c3ccc(=O)[nH]4)[O-])O	active	1.0
COc1cc(ccc1OCCCc2ccccc2)CC[NH2+]C[C@H](c3ccc(c(c3)O)O)O	active	1.0
COc1cc(ccc1OCCCc2ccccc2)CC[NH2+]C[C@H](c3ccc(c4c3OCC(=O)N4)O)O	active	1.0
COc1cc(ccc1OCCCc2ccccc2)CC[NH2+]C[C@H](c3ccc(c4c3ccc(=O)[nH]4)[O-])O	active	1.0
COc1cc(ncn1)/N=C(c2ccccc2)/NS(=O)(=O)c3ccccc3	active	1.0
COc1cc(ncn1)[N-]/C(=NS(=O)(=O)c2ccccc2)/c3ccccc3	active	1.0
COc1cc-2c(cc1O)C[C@H]3c4c2c(c(cc4CCN3)O)OC	active	1.0
COc1cc-2c(cc1O)C[C@H]3c4c2c(c(cc4CC[NH2+]3)O)OC	active	1.0
COc1cc2c(c(c1)OC)C[N@@H+]3CCc4cc(c(c(c4[C@@H]3C2)OC)O)OC	active	1.0
COc1cc2c(c(c1)OC)C[N@@H+]3CCc4cc(c(c(c4[C@@H]3C2)OC)OC)OC	active	1.0
COc1cc2c(c(c1)OC)C[N@@H+]3CCc4cc(c(cc4[C@@H]3C2)O)OC	active	1.0
COc1cc2c(c(c1)OC)C[N@@H+]3CCc4cc(c(cc4[C@@H]3C2)OC)OC	active	1.0
COc1cc2c(c(c1)OC)C[N@@H+]3CCc4cc5c(cc4[C@@H]3C2)OCO5	active	1.0
COc1cc2c(c(c1)OC)C[N@@]3CCc4cc(c(c(c4[C@@H]3C2)OC)O)OC	active	1.0
COc1cc2c(c(c1)OC)C[N@@]3CCc4cc(c(c(c4[C@@H]3C2)OC)OC)OC	active	1.0
COc1cc2c(c(c1)OC)C[N@@]3CCc4cc(c(cc4[C@@H]3C2)O)OC	active	1.0
COc1cc2c(c(c1)OC)C[N@@]3CCc4cc(c(cc4[C@@H]3C2)OC)OC	active	1.0
COc1cc2c(c(c1)OC)C[N@@]3CCc4cc5c(cc4[C@@H]3C2)OCO5	active	1.0
COc1cc2c(c(c1)OC)[C@@H]3Cc4cc(cc(c4C[N@@H+]3CC2)OC)OC	active	1.0
COc1cc2c(c(c1)OC)[C@@H]3Cc4cc(cc(c4C[N@@]3CC2)OC)OC	active	1.0
COc1cc2c(c(c1O)OC)C[C@@H]3c4cc5c(cc4CC[N@@H+]3C2)OCO5	active	1.0
COc1cc2c(c(c1O)OC)C[C@@H]3c4cc5c(cc4CC[N@@]3C2)OCO5	active	1.0
COc1cc2c(c(c1OC)OC)C[N@@H+]3CCc4cc5c(cc4[C@@H]3C2)OCO5	active	1.0
COc1cc2c(c(c1OC)OC)C[N@@]3CCc4cc(c(cc4[C@H]3C2)O)O	active	1.0
COc1cc2c(c(c1OC)OC)C[N@@]3CCc4cc5c(cc4[C@@H]3C2)OCO5	active	1.0
COc1cc2c(cc1Cl)CC[N@@H+]3[C@H]2c4ccccc4CCC3	active	1.0
COc1cc2c(cc1Cl)CC[N@@]3[C@H]2c4ccccc4CCC3	active	1.0
COc1cc2c(cc1O)C[C@@H]3c4cc5c(cc4CC[N@@H+]3C2)OCO5	active	1.0
COc1cc2c(cc1O)C[C@@H]3c4cc5c(cc4CC[N@@]3C2)OCO5	active	1.0
COc1cc2c(cc1O)C[N@@H+](CC2)CCCCNC(=O)c3ccc(cc3)Br	active	1.0
COc1cc2c(cc1O)C[N@@H+](CC2)CCCCNC(=O)c3ccc(cc3)Cl	active	1.0
COc1cc2c(cc1O)C[N@@H+](CC2)CCCCNC(=O)c3ccc(cc3)I	active	1.0
COc1cc2c(cc1O)C[N@@H+](CC2)CCCCNC(=O)c3ccc(cc3)c4ccccc4	active	1.0
COc1cc2c(cc1O)C[N@@H+](CC2)CCCCNC(=O)c3ccc4ccccc4c3	active	1.0
COc1cc2c(cc1O)C[N@@H+](CC2)CCCCNC(=O)c3ccnc4c3cccc4	active	1.0
COc1cc2c(cc1O)[C@@H](C[N@@H+](CC2)CC=C)c3ccccc3Br	active	1.0
COc1cc2c(cc1O)[C@@H](C[N@@H+](CC2)CC=C)c3ccccc3Cl	active	1.0
COc1cc2c(cc1O)[C@@H](C[N@@](CC2)CC=C)c3ccccc3Br	active	1.0
COc1cc2c(cc1O)[C@@H](C[N@@](CC2)CC=C)c3ccccc3Cl	active	1.0
COc1cc2c(cc1O)[C@@H](C[NH2+]CC2)c3ccccc3	active	1.0
COc1cc2c(cc1O)[C@@H](C[NH2+]CC2)c3ccccc3Br	active	1.0
COc1cc2c(cc1O)[C@@H](C[NH2+]CC2)c3ccccc3Cl	active	1.0
COc1cc2c(cc1O)[C@@H]3Cc4c(c(cc(c4CO)OC)OC)C[N@@H+]3CC2	active	1.0
COc1cc2c(cc1O)[C@@H]3Cc4c(c(cc(c4CO)OC)OC)C[N@@]3CC2	active	1.0
COc1cc2c(cc1O)[C@@H]3Cc4c(cc(s4)CC5CC5)C[N@@H+]3CC2	active	1.0
COc1cc2c(cc1O)[C@@H]3Cc4c(cc(s4)CC5CCC5)C[N@@H+]3CC2	active	1.0
COc1cc2c(cc1O)[C@@H]3Cc4c(cc(s4)CCCCCl)C[N@@H+]3CC2	active	1.0
COc1cc2c(cc1O)[C@@H]3Cc4c(cc(s4)CCCCl)C[N@@H+]3CC2	active	1.0
COc1cc2c(cc1O)[C@@H]3Cc4c(cc(s4)CCCl)C[N@@H+]3CC2	active	1.0
COc1cc2c(cc1O)[C@@H]3Cc4c(ccs4)C[N@@H+]3CC2	active	1.0
COc1cc2c(cc1O)[C@@H]3Cc4cc(c(cc4CC[N@@H+]3CC2)OC)OC	active	1.0
COc1cc2c(cc1O)[C@@H]3Cc4cc(c(cc4CC[N@@]3CC2)OC)OC	active	1.0
COc1cc2c(cc1O)[C@@H]3Cc4cc(c(cc4C[N@@H+]3CC2)O)OC	active	1.0
COc1cc2c(cc1O)[C@@H]3Cc4cc(c(cc4C[N@@H+]3CC2)OC)OC	active	1.0
COc1cc2c(cc1O)[C@@H]3Cc4cc(c(cc4C[N@@]3CC2)O)OC	active	1.0
COc1cc2c(cc1O)[C@@H]3Cc4cc(c(cc4C[N@@]3CC2)OC)OC	active	1.0
COc1cc2c(cc1O)[C@@H]3Cc4cc5c(cc4C[N@@H+]3CC2)OCO5	active	1.0
COc1cc2c(cc1O)[C@@H]3Cc4cc5c(cc4C[N@@]3CC2)OCO5	active	1.0
COc1cc2c(cc1O)[C@@H]3Cc4ccc(c(c4C[N@@H+]3CC2)OC)O	active	1.0
COc1cc2c(cc1O)[C@@H]3Cc4ccc(c(c4C[N@@H+]3CC2)OC)OCC5CC5	active	1.0
COc1cc2c(cc1O)[C@@H]3Cc4ccc(c(c4C[N@@H+]3CC2)OC)OCCCO	active	1.0
COc1cc2c(cc1O)[C@@H]3Cc4ccc(c(c4C[N@@]3CC2)OC)O	active	1.0
COc1cc2c(cc1O)[C@@H]3Cc4ccc(c(c4C[N@@]3CC2)OC)OCC5CC5	active	1.0
COc1cc2c(cc1O)[C@@H]3Cc4ccc(c(c4C[N@@]3CC2)OC)OCCCO	active	1.0
COc1cc2c(cc1O)[C@H](C[N@@H+](CC2)CC=C)c3c(cccc3Cl)Cl	active	1.0
COc1cc2c(cc1O)[C@H](C[N@@](CC2)CC=C)c3c(cccc3Cl)Cl	active	1.0
COc1cc2c(cc1O)[C@H](C[NH2+]CC2)c3c(cccc3Cl)Cl	active	1.0
COc1cc2c(cc1O)[C@H](NCC2)Cc3ccc(cc3)O	active	1.0
COc1cc2c(cc1O)[C@H]([NH2+]CC2)Cc3ccc(cc3)O	active	1.0
COc1cc2c(cc1O)[C@H]3Cc4cc(c(cc4C[N@@H+]3CC2)O)OC	active	1.0
COc1cc2c(cc1O)[C@H]3Cc4cc(c(cc4C[N@@]3CC2)O)OC	active	1.0
COc1cc2c(cc1OC)C[C@H]3c4cc(c(cc4CC[N@H+]3CC2)OC)OC	active	1.0
COc1cc2c(cc1OC)C[C@H]3c4cc(c(cc4CC[N@]3CC2)OC)OC	active	1.0
COc1cc2c(cc1OC)C[N@@H+](CC2)CCCCn3cc(c4c3cccc4)c5ccc(cc5)F	active	1.0
COc1cc2c(cc1OC)C[N@@H+]3CCc4cc(c(cc4[C@H]3C2)O)O	active	1.0
COc1cc2c(cc1OC)C[N@@]3CCc4cc(c(cc4[C@H]3C2)O)O	active	1.0
COc1cc2c(cc1OC)Cc3ccccc3CC[N@@H+](CC2)CC=C	active	1.0
COc1cc2c(cc1OC)Cc3ccccc3CC[N@@H+](CC2)CCc4ccccc4	active	1.0
COc1cc2c(cc1OC)[C@@H](C[N@H+]3[C@H]2CCC3)c4ccccc4	active	1.0
COc1cc2c(cc1OC)[C@@H](OCC2)CCN3CCN(CC3)c4ccc(cc4)F	active	1.0
COc1cc2c(cc1OC)[C@@H](OCC2)CC[NH+]3CCN(CC3)c4ccc(cc4)F	active	1.0
COc1cc2c(cc1OC)[C@@H]3Cc4c(c(cc(c4CO)OC)OC)C[N@@H+]3CC2	active	1.0
COc1cc2c(cc1OC)[C@@H]3Cc4c(c(cc(c4CO)OC)OC)C[N@@]3CC2	active	1.0
COc1cc2c(cc1OC)[C@@H]3Cc4c(c(cc(c4OC)OC)OC)C[N@@H+]3CC2	active	1.0
COc1cc2c(cc1OC)[C@@H]3Cc4c(c(cc(c4OC)OC)OC)C[N@@]3CC2	active	1.0
COc1cc2c(cc1OC)[C@@H]3Cc4c(cc(c(c4OC)O)OC)C[N@@H+]3CC2	active	1.0
COc1cc2c(cc1OC)[C@@H]3Cc4c(cc(c(c4OC)O)OC)C[N@@]3CC2	active	1.0
COc1cc2c(cc1OC)[C@@H]3Cc4c(cc(c(c4OC)OC)O)C[N@@H+]3CC2	active	1.0
COc1cc2c(cc1OC)[C@@H]3Cc4cc(c(c(c4C[N@@H+]3CC2)OC)OC)OC	active	1.0
COc1cc2c(cc1OC)[C@@H]3Cc4cc(c(cc4C[N@@H+]3CC2)O)O	active	1.0
COc1cc2c(cc1OC)[C@@H]3Cc4cc(c(cc4C[N@@]3CC2)O)O	active	1.0
COc1cc2c(cc1OC)[C@@H]3Cc4ccc(c(c4C[N@@H+]3CC2)OC)O	active	1.0
COc1cc2c(cc1OC)[C@@H]3Cc4ccc(cc4C[N@@H+]3CC2)O	active	1.0
COc1cc2c(cc1OC)[C@@H]3Cc4ccc(cc4C[N@@]3CC2)O	active	1.0
COc1cc2c(cc1OC)[C@H]3Cc4cc(c(cc4C[N@H+]3CC2)OC)O	active	1.0
COc1cc2c(cc1OC)[C@H]3Cc4cc(c(cc4C[N@]3CC2)OC)O	active	1.0
COc1cc2c(cc1OC)[nH+]c(nc2N)N3CCN(CC3)C(=O)c4ccco4	active	1.0
COc1cc2c(cc1OC)[nH]c(=S)n(c2=O)C3CCCC3	active	1.0
COc1cc2c(cc1OC)nc(n(c2=O)C3CCCC3)[S-]	active	1.0
COc1cc2c(cc1OC)nc(nc2N)N3CCN(CC3)C(=O)c4ccco4	active	1.0
COc1cc2c3c(c1OC)Cc4ccccc4C[C@@H]3NCC2	active	1.0
COc1cc2c3c(c1OC)Cc4ccccc4C[C@@H]3[N@@H+](CC2)Cc5ccccc5	active	1.0
COc1cc2c3c(c1OC)Cc4ccccc4C[C@@H]3[N@@](CC2)Cc5ccccc5	active	1.0
COc1cc2c3c(c1OC)Cc4ccccc4C[C@@H]3[NH2+]CC2	active	1.0
COc1cc2c3c(c1OC)N(C[C@@H]3C[NH2+]CC2)c4ccc(cc4)F	active	1.0
COc1ccc(c(c1)/C=N/c2c(c(c(o2)c3ccco3)c4ccco4)C#N)OC	active	1.0
COc1ccc(c(c1)N2C(=O)C(=C(C2=O)Cl)N3CCCCC3)OC	active	1.0
COc1ccc(c(c1)OC)CN2CCN(CC2)S(=O)(=O)c3ccccc3	active	1.0
COc1ccc(c2c1C[C@@H]3c4cc(c(cc4CC[N@@H+]3C2)OC)OC)OC	active	1.0
COc1ccc(c2c1C[C@@H]3c4cc(c(cc4CC[N@@]3C2)OC)OC)OC	active	1.0
COc1ccc(c2c1C[C@H]3c4cc(c(cc4CC[N@@H+]3C2)OC)OC)OC	active	1.0
COc1ccc(c2c1C[C@H]3c4cc(c(cc4CC[N@@]3C2)O)O)OC	active	1.0
COc1ccc(c2c1C[C@H]3c4cc(c(cc4CC[N@@]3C2)OC)OC)OC	active	1.0
COc1ccc(c2c1C[C@H]3c4cc(c(cc4CC[N@H+]3C2)OC)O)OC	active	1.0
COc1ccc(c2c1C[C@H]3c4cc(c(cc4CC[N@]3C2)OC)O)OC	active	1.0
COc1ccc(c2c1C[C@H]3c4cc5c(cc4CC[N@@H+]3C2)OCCO5)OC	active	1.0
COc1ccc(c2c1C[C@H]3c4cc5c(cc4CC[N@@H+]3C2)OCO5)OC	active	1.0
COc1ccc(c2c1C[C@H]3c4cc5c(cc4CC[N@@]3C2)OCCO5)OC	active	1.0
COc1ccc(c2c1C[C@H]3c4cc5c(cc4CC[N@@]3C2)OCO5)OC	active	1.0
COc1ccc(cc1)/C=C/C2=Nc3cc(c(cc3CCN2)Cl)O	active	1.0
COc1ccc(cc1)/C=C/C2=[NH+]CCc3cc(c(cc3N2)O)Cl	active	1.0
COc1ccc(cc1)C[C@@H]2c3cc(c(cc3CCN2)O)OC	active	1.0
COc1ccc(cc1)C[C@@H]2c3cc(c(cc3CC[NH2+]2)O)OC	active	1.0
COc1ccc(cc1)C[C@H]2Cc3c(ccc(c3O)O)[C@@H](O2)C[NH3+]	active	1.0
COc1ccc(cc1)N(CCCC[NH+]2CCC(CC2)(c3ccc(c(c3)C(F)(F)F)Cl)O)c4ccc(cc4)OC	active	1.0
COc1ccc(cc1)N2CCN(CC2)CCCN/C(=NC#N)/c3ccccn3	active	1.0
COc1ccc(cc1)N2CCN(CC2)CCOc3ccc4c(c3)[nH]c(=O)[nH]4	active	1.0
COc1ccc(cc1)N2CCN(CC2)CCOc3ccc4c(c3)[nH]c(=S)[nH]4	active	1.0
COc1ccc(cc1)N2CCN(CC2)CCOc3ccc4c(c3)[nH]cn4	active	1.0
COc1ccc(cc1)N2CCN(CC2)CC[C@@H]3c4ccccc4CCO3	active	1.0
COc1ccc(cc1)N2CCN(CC2)CC[C@H]3c4ccccc4CCO3	active	1.0
COc1ccc(cc1)N2CCN(CC2)Cc3c[nH]c4c3cccn4	active	1.0
COc1ccc(cc1)N2CCN(CC2)S(=O)(=O)c3cccs3	active	1.0
COc1ccc(cc1)N2CC[NH+](CC2)CCCN/C(=NC#N)/c3ccccn3	active	1.0
COc1ccc(cc1)N2CC[NH+](CC2)CCCN/C(=[NH+]C#N)/c3ccccn3	active	1.0
COc1ccc(cc1)N2CC[NH+](CC2)CCCc3ccc4c(c3)[nH]c(=S)[nH]4	active	1.0
COc1ccc(cc1)N2CC[NH+](CC2)CCCc3ccc4c(c3)nc[nH]4	active	1.0
COc1ccc(cc1)N2CC[NH+](CC2)CCOc3ccc4c(c3)[nH]c(=O)[nH]4	active	1.0
COc1ccc(cc1)N2CC[NH+](CC2)CCOc3ccc4c(c3)[nH]c(=S)[nH]4	active	1.0
COc1ccc(cc1)N2CC[NH+](CC2)CCOc3ccc4c(c3)[nH]cn4	active	1.0
COc1ccc(cc1)N2CC[NH+](CC2)CC[C@@H]3c4ccccc4CCO3	active	1.0
COc1ccc(cc1)N2CC[NH+](CC2)CC[C@H]3c4ccccc4CCO3	active	1.0
COc1ccc(cc1)N2CC[NH+](CC2)Cc3c[nH]c4c3cccn4	active	1.0
COc1ccc(cc1)OCCN2CCN(CC2)C(=O)c3cc4ccccc4[nH]3	active	1.0
COc1ccc(cc1)[C@H]2C[C@@H](Nc3n2nc(n3)N)c4ccc(cc4Cl)Cl	active	1.0
COc1ccc(cc1)[C@H]2C[C@H]2C3=Nc4cc(c(cc4CCN3)Cl)O	active	1.0
COc1ccc(cc1)[C@H]2C[C@H]2C3=[NH+]CCc4cc(c(cc4N3)O)Cl	active	1.0
COc1ccc(cc1)c2cc(n3c(n2)cc(n3)C(=O)N4CCCCC4)C(F)(F)F	active	1.0
COc1ccc(cc1)c2cc3c([nH]2)c(n(c(=O)n3)CCCN4CCN(CC4)c5ccccc5OC)[O-]	active	1.0
COc1ccc(cc1)c2cc3c([nH]2)nc(=O)n(c3[O-])CCN4CCN(CC4)c5ccccc5Cl	active	1.0
